mode,times,per_lim,attn1,attn2,tx_streams,tx_mcs,tx_phy_rate,txpackets,txretries,txfail,per_link,per_phy,tx_bw,rx_streams,rx_mcs,rssi_0,rssi_1,rssi_2,rssi_3,evm_0,evm_1,evm_2,evm_3,rx_bw,bi_tx_streams,bi_tx_mcs,bi_tx_phy_rate,bi_txpackets,bi_txretries,bi_txfail,bi_per_link,bi_per_phy,bi_tx_bw,bi_rx_streams,bi_rx_mcs,bi_rssi_0,bi_rssi_1,bi_rssi_2,bi_rssi_3,bi_evm_0,bi_evm_1,bi_evm_2,bi_evm_3,bi_rx_bw,tot_tx_bw,tot_rx_bw
1,398,10,14,14,4,6,1170,5303,42,0,0,0.785634,448,4,6,-74.6,-70.1,-68.3,-67.5,-19.8,-22.9,-25.3,-24.2,480,4,4,780,5573,46,0,0,0.818505,472,4,5,-72.9,-72.3,-68.6,-68.5,-18.8,-18.9,-24.5,-23.8,445,920.0,925.0
1,399,10,14,14,4,5,1040,5171,70,0,0,1.33537,438,4,6,-74.8,-70.1,-68.2,-67.5,-19.8,-22.9,-25.3,-24.2,415,4,4,780,5573,46,0,0,0.818505,472,4,5,-72.9,-72.3,-68.6,-68.5,-18.8,-18.9,-24.5,-23.8,445,910.0,860.0
1,400,10,14,14,4,7,1300,4942,86,0,0,1.71008,418,4,7,-74.8,-70.1,-68.2,-67.5,-20.8,-23.3,-24.3,-22.2,422,4,5,1040,5490,54,0,0,0.97385,464,4,5,-72.9,-72.4,-68.7,-68.6,-18.8,-18.9,-24.5,-23.8,491,882.0,913.0
1,401,10,14,14,4,5,1040,5380,49,0,0,0.902394,454,4,6,-74.9,-70.1,-68.3,-67.4,-20.8,-23.3,-24.3,-22.2,452,4,4,780,5888,125,0,0,2.07848,497,4,5,-72.9,-72.2,-68.7,-68.4,-18.8,-19.4,-24.9,-24.3,466,951.0,918.0
1,407,10,14,14,4,6,1170,5271,11,1,0.0189645,0.208215,444,4,6,-74.7,-69.9,-68.2,-67.2,-19.8,-22.8,-25.2,-24.4,448,4,4,780,5435,40,0,0,0.73046,460,4,5,-72.9,-72.4,-68.7,-68.5,-18.7,-19.2,-25.0,-24.2,443,904.0,891.0
1,413,10,14,14,4,7,1300,4864,78,0,0,1.57799,412,4,6,-74.7,-70.1,-68.1,-67.3,-20.6,-23.3,-25.5,-23.8,432,4,5,1040,5678,129,0,0,2.22107,481,4,5,-73.3,-72.7,-69.0,-68.8,-19.3,-19.6,-25.1,-24.4,465,893.0,897.0
1,461,10,14,14,4,5,1040,5081,158,0,0,3.01527,431,4,5,-74.9,-70.0,-68.3,-67.4,-20.0,-22.5,-25.2,-23.6,417,4,5,1040,5399,74,0,0,1.35185,456,4,5,-72.9,-72.2,-68.5,-68.3,-18.4,-18.9,-24.9,-24.3,457,887.0,874.0
1,465,10,14,14,4,6,1170,6236,48,0,0,0.763723,526,4,7,-74.8,-70.2,-68.3,-67.6,-19.5,-22.3,-25.1,-24.9,468,4,5,1040,5248,179,0,0,3.29772,445,4,5,-73.0,-72.4,-68.8,-68.7,-18.9,-19.4,-24.9,-24.3,458,971.0,926.0
1,472,10,14,14,4,6,1170,5123,136,0,0,2.58555,434,4,6,-74.9,-70.2,-68.4,-67.6,-20.0,-22.8,-25.3,-23.7,445,4,5,1040,5529,164,0,0,2.88022,469,4,5,-72.8,-72.1,-68.4,-68.4,-18.4,-18.6,-23.8,-23.4,440,903.0,885.0
1,497,10,14,14,4,6,1170,5256,161,0,0,2.97158,445,4,6,-74.4,-70.2,-68.2,-67.4,-20.7,-23.3,-25.4,-25.4,527,4,5,1040,6134,26,0,0,0.422009,518,4,5,-73.0,-72.3,-68.6,-68.4,-18.8,-19.5,-24.9,-24.3,446,963.0,973.0
1,505,10,14,14,4,6,1170,6118,26,0,0,0.423108,517,4,6,-75.1,-70.4,-68.6,-67.8,-18.8,-21.4,-24.8,-23.6,466,4,6,1170,6092,62,0,0,1.00731,514,4,6,-73.2,-72.5,-68.8,-68.6,-18.4,-18.5,-22.1,-21.6,482,1031.0,948.0
1,511,10,14,14,4,6,1170,6507,24,0,0,0.367422,548,4,6,-75.1,-70.4,-68.6,-67.7,-18.7,-21.8,-24.8,-23.4,501,4,6,1170,6132,94,0,0,1.50956,518,4,6,-73.3,-72.4,-68.8,-68.7,-19.4,-19.8,-24.6,-24.0,513,1066.0,1014.0
1,560,10,14,14,4,6,1170,6022,10,0,0,0.165755,508,4,6,-74.7,-70.2,-68.4,-67.5,-18.4,-20.6,-24.7,-24.8,460,4,6,1170,5718,100,0,0,1.71851,482,4,6,-73.1,-72.4,-68.8,-68.6,-19.6,-20.1,-24.7,-24.0,456,990.0,916.0
1,561,10,14,14,4,6,1170,5630,17,0,0,0.300992,476,4,5,-74.9,-70.3,-68.4,-67.7,-19.1,-22.6,-24.3,-22.9,468,4,6,1170,5892,49,0,0,0.824638,498,4,6,-73.4,-72.8,-69.1,-69.0,-18.4,-18.6,-24.1,-23.4,494,974.0,962.0
1,567,10,16,16,4,6,1170,5616,216,0,0,3.70307,475,4,6,-77.6,-72.4,-71.1,-70.3,-18.1,-20.2,-22.9,-21.6,446,4,5,1040,5220,17,0,0,0.324551,441,4,6,-73.3,-72.5,-68.9,-68.7,-19.1,-19.4,-24.6,-23.9,494,916.0,940.0
1,568,10,16,16,4,5,1040,5666,29,1,0.0176429,0.509129,479,4,6,-77.6,-72.4,-71.1,-70.3,-18.0,-18.9,-21.9,-20.5,476,4,5,1040,5458,17,0,0,0.310446,462,4,5,-75.7,-74.5,-71.4,-71.4,-18.5,-18.9,-23.1,-22.7,457,941.0,933.0
1,569,10,16,16,4,6,1170,5911,66,2,0.0338181,1.10405,499,4,6,-77.6,-72.5,-71.0,-70.4,-18.0,-18.9,-21.9,-20.5,458,4,5,1040,5458,17,0,0,0.310446,462,4,4,-75.7,-74.6,-71.3,-71.3,-18.5,-18.9,-23.1,-22.7,422,961.0,880.0
1,570,10,16,16,4,6,1170,5220,6,1,0.0191498,0.114789,440,4,6,-77.6,-72.5,-71.0,-70.4,-17.9,-19.0,-22.5,-21.3,446,4,5,1040,5628,15,0,0,0.265769,475,4,5,-75.7,-74.6,-71.3,-71.3,-18.5,-18.9,-22.9,-22.4,486,915.0,932.0
1,570,10,16,16,4,6,1170,5220,6,1,0.0191498,0.114789,440,4,6,-77.6,-72.5,-71.0,-70.4,-17.9,-19.0,-22.5,-21.3,446,4,5,1040,5487,46,0,0,0.831225,463,4,5,-75.7,-74.6,-71.3,-71.3,-18.5,-18.9,-22.9,-22.4,486,903.0,932.0
1,571,10,16,16,4,6,1170,5440,76,0,0,1.37756,459,4,6,-77.6,-72.4,-71.1,-70.4,-17.9,-19.0,-22.5,-21.3,457,4,5,1040,5473,33,0,0,0.599237,461,4,5,-75.7,-74.5,-71.5,-71.4,-18.5,-18.9,-22.9,-22.4,459,920.0,916.0
1,572,10,16,16,4,6,1170,5314,16,1,0.0188111,0.300131,450,4,6,-77.6,-72.4,-71.1,-70.4,-19.1,-21.8,-23.7,-23.6,458,4,5,1040,5473,33,0,0,0.599237,461,4,5,-75.7,-74.5,-71.5,-71.4,-18.5,-18.9,-22.9,-22.4,469,911.0,927.0
1,573,10,16,16,4,6,1170,5706,80,1,0.0175193,1.38241,482,4,6,-77.4,-72.3,-70.8,-70.2,-19.1,-21.8,-23.7,-23.6,465,4,5,1040,5516,18,0,0,0.325203,466,4,5,-75.7,-74.6,-71.4,-71.5,-18.5,-18.9,-22.9,-22.4,446,948.0,911.0
1,574,10,16,16,4,6,1170,5583,37,1,0.0179051,0.658246,471,4,6,-77.4,-72.3,-70.8,-70.2,-19.2,-21.9,-23.8,-22.4,478,4,5,1040,5132,22,0,0,0.42677,434,4,5,-75.7,-74.6,-71.4,-71.5,-19.1,-19.5,-23.2,-22.8,455,905.0,933.0
1,574,10,16,16,4,6,1170,5583,37,1,0.0179051,0.658246,471,4,6,-77.4,-72.5,-71.2,-70.5,-19.2,-21.9,-23.8,-22.4,506,4,5,1040,4811,41,0,0,0.844838,407,4,5,-75.5,-74.4,-71.1,-71.0,-19.1,-19.5,-23.2,-22.8,446,878.0,952.0
1,575,10,16,16,4,6,1170,5606,42,0,0,0.743494,473,4,6,-77.4,-72.5,-71.2,-70.5,-19.2,-21.9,-23.8,-22.4,506,4,5,1040,5675,39,0,0,0.682415,478,4,5,-75.5,-74.4,-71.1,-71.0,-19.1,-19.5,-23.2,-22.8,446,951.0,952.0
1,576,10,16,16,4,6,1170,6051,40,0,0,0.656599,510,4,6,-77.4,-72.5,-71.2,-70.5,-19.8,-22.1,-23.7,-22.4,437,4,5,1040,5675,39,0,0,0.682415,478,4,5,-75.5,-74.4,-71.1,-71.0,-18.3,-18.6,-22.8,-22.3,403,988.0,840.0
1,577,10,16,16,4,6,1170,5239,37,0,0,0.701156,441,4,6,-77.2,-72.4,-71.0,-70.2,-19.8,-22.1,-23.7,-22.4,465,4,5,1040,5436,30,0,0,0.548747,459,4,4,-75.9,-74.6,-71.5,-71.5,-18.3,-18.6,-22.8,-22.3,478,900.0,943.0
1,578,10,16,16,4,6,1170,5239,37,0,0,0.701156,441,4,6,-77.2,-72.4,-71.0,-70.2,-18.9,-21.6,-23.8,-23.7,461,4,5,1040,5399,31,0,0,0.570797,456,4,5,-75.9,-74.6,-71.5,-71.5,-18.6,-19.0,-22.6,-22.3,448,897.0,909.0
1,579,10,16,16,4,6,1170,5583,15,0,0,0.267905,471,4,6,-77.4,-72.5,-71.1,-70.5,-18.9,-21.6,-23.8,-23.7,484,4,5,1040,4913,65,0,0,1.30548,415,4,5,-75.6,-74.4,-71.3,-71.1,-18.6,-19.0,-22.6,-22.3,437,886.0,921.0
1,580,10,16,16,4,6,1170,5583,15,0,0,0.267905,471,4,6,-77.4,-72.5,-71.1,-70.5,-18.4,-21.0,-23.6,-22.4,476,4,5,1040,5042,61,0,0,1.19514,426,4,5,-75.6,-74.4,-71.3,-71.1,-18.6,-19.0,-22.6,-22.3,437,897.0,913.0
1,580,10,16,16,4,6,1170,5660,80,1,0.0176616,1.39349,476,4,6,-77.6,-72.4,-71.1,-70.4,-18.4,-21.0,-23.6,-22.4,466,4,5,1040,5500,28,0,0,0.506421,465,4,5,-75.6,-74.4,-71.3,-71.1,-18.1,-18.3,-22.8,-22.4,432,941.0,898.0
1,581,10,16,16,4,6,1170,5950,85,0,0,1.40822,502,4,6,-77.6,-72.4,-71.1,-70.4,-18.4,-21.0,-23.6,-22.4,466,4,5,1040,4961,8,0,0,0.160966,419,4,5,-75.5,-74.6,-71.4,-71.3,-18.1,-18.3,-22.8,-22.4,411,921.0,877.0
1,582,10,16,16,4,6,1170,5464,29,0,0,0.527849,461,4,5,-77.6,-72.4,-71.1,-70.4,-18.7,-21.4,-24.1,-23.6,488,4,5,1040,4961,8,0,0,0.160966,419,4,5,-75.5,-74.6,-71.4,-71.3,-17.8,-17.9,-22.6,-22.1,465,880.0,953.0
1,583,10,16,16,4,6,1170,5742,28,0,0,0.485185,484,4,6,-77.1,-72.1,-70.2,-69.9,-18.7,-21.4,-24.1,-23.6,465,4,5,1040,5426,75,0,0,1.36314,459,4,5,-75.6,-74.4,-71.4,-71.3,-17.8,-17.9,-22.6,-22.1,427,943.0,892.0
1,589,10,18,18,4,6,1170,5742,28,0,0,0.485185,484,4,5,-78.8,-74.4,-72.2,-71.9,-17.8,-18.3,-20.6,-19.4,481,4,5,1040,4586,93,0,0,1.98718,388,4,5,-75.6,-74.4,-71.4,-71.3,-17.8,-17.9,-22.6,-22.1,427,872.0,908.0
1,589,10,18,18,4,6,1170,5603,50,0,0,0.88433,473,4,5,-78.8,-74.4,-72.2,-71.9,-18.0,-19.8,-22.4,-21.4,462,4,5,1040,4859,41,0,0,0.836564,411,4,5,-77.5,-76.8,-73.2,-73.2,-17.6,-17.7,-20.9,-20.6,428,884.0,890.0
1,590,10,18,18,4,5,1040,5902,105,0,0,1.74767,498,4,5,-78.8,-74.4,-72.2,-71.9,-18.0,-19.8,-22.4,-21.4,462,4,5,1040,4896,94,0,0,1.88339,414,4,5,-77.5,-76.8,-73.2,-73.2,-17.7,-17.8,-21.3,-21.1,375,912.0,837.0
1,591,10,18,18,4,5,1040,5550,11,0,0,0.197771,469,4,5,-79.2,-74.3,-72.2,-72.1,-18.0,-19.8,-22.4,-21.4,456,4,5,1040,4896,94,0,0,1.88339,414,4,5,-77.9,-77.0,-73.5,-73.5,-17.7,-17.8,-21.3,-21.1,399,883.0,855.0
1,592,10,18,18,4,5,1040,5175,3,0,0,0.0579262,436,4,6,-79.2,-74.3,-72.2,-72.1,-18.1,-20.6,-22.6,-21.5,421,4,5,1040,5233,54,0,0,1.02118,443,4,5,-77.9,-77.0,-73.5,-73.5,-18.1,-18.3,-21.6,-21.3,421,879.0,842.0
1,592,10,18,18,4,5,1040,5175,3,0,0,0.0579262,436,4,5,-79.2,-74.7,-72.5,-72.3,-18.1,-20.6,-22.6,-21.5,463,4,4,780,4758,38,0,0,0.792162,403,4,5,-77.9,-77.0,-73.5,-73.5,-18.1,-18.3,-21.6,-21.3,421,839.0,884.0
1,593,10,18,18,4,5,1040,5263,127,0,0,2.35578,445,4,5,-79.2,-74.7,-72.5,-72.3,-18.1,-20.6,-22.6,-21.5,463,4,5,1040,5210,57,0,0,1.082,441,4,5,-77.3,-76.6,-73.0,-73.0,-18.1,-18.3,-21.6,-21.3,432,886.0,895.0
1,594,10,18,18,4,5,1040,5679,19,0,0,0.333392,479,4,5,-79.2,-74.7,-72.5,-72.3,-16.9,-19.4,-22.4,-21.6,436,4,5,1040,5210,57,0,0,1.082,441,4,5,-77.3,-76.6,-73.0,-73.0,-18.2,-18.4,-21.7,-21.4,393,920.0,829.0
1,595,10,18,18,4,5,1040,5114,15,0,0,0.292398,433,4,5,-79.7,-74.8,-72.4,-72.4,-16.9,-19.4,-22.4,-21.6,423,4,5,1040,5344,63,0,0,1.16494,453,4,5,-77.4,-76.6,-73.1,-73.0,-18.2,-18.4,-21.7,-21.4,434,886.0,857.0
1,596,10,18,18,4,5,1040,5114,15,0,0,0.292398,433,4,5,-79.7,-74.8,-72.4,-72.4,-18.3,-20.4,-22.7,-21.5,431,4,5,1040,5227,107,0,0,2.00562,442,4,5,-77.4,-76.6,-73.1,-73.0,-18.2,-18.4,-21.7,-21.4,434,875.0,865.0
1,596,10,18,18,4,5,1040,4980,52,1,0.0200723,1.03318,421,4,5,-79.4,-74.6,-72.5,-72.4,-18.3,-20.4,-22.7,-21.5,436,4,4,780,5068,66,0,0,1.2853,429,4,5,-77.4,-76.6,-73.1,-73.0,-17.7,-17.9,-21.4,-21.1,450,850.0,886.0
1,598,10,18,18,4,5,1040,5073,31,0,0,0.607248,429,4,5,-79.4,-74.6,-72.5,-72.4,-18.3,-20.4,-22.7,-21.5,436,4,5,1040,4971,84,0,0,1.66139,420,4,5,-77.3,-76.7,-73.0,-73.0,-17.7,-17.9,-21.4,-21.1,439,849.0,875.0
1,599,10,18,18,4,5,1040,5291,2,0,0,0.0377786,447,4,5,-79.0,-74.3,-72.2,-71.9,-17.6,-18.7,-21.6,-21.3,469,4,4,780,4874,134,0,0,2.67518,412,4,5,-77.3,-76.7,-73.0,-73.0,-18.0,-18.4,-21.6,-21.3,412,859.0,881.0
1,600,10,18,18,4,5,1040,5446,17,0,0,0.311127,459,4,5,-79.0,-74.3,-72.2,-71.9,-18.3,-20.4,-22.7,-21.5,453,4,4,780,4874,134,0,0,2.67518,412,4,5,-77.7,-76.8,-73.4,-73.3,-18.0,-18.4,-21.6,-21.3,410,871.0,863.0
1,601,10,18,18,4,5,1040,5464,37,0,0,0.672483,462,4,5,-79.4,-74.7,-72.5,-72.2,-18.3,-20.4,-22.7,-21.5,447,4,5,1040,5034,104,0,0,2.02374,427,4,5,-77.5,-76.6,-73.4,-73.4,-17.8,-17.9,-21.3,-21.1,400,889.0,847.0
1,602,10,18,18,4,5,1040,5464,37,0,0,0.672483,462,4,5,-79.4,-74.7,-72.5,-72.2,-17.9,-19.3,-22.1,-21.8,424,4,5,1040,5242,62,0,0,1.16871,444,4,5,-77.5,-76.6,-73.4,-73.4,-17.8,-17.9,-21.3,-21.1,400,906.0,824.0
1,602,10,18,18,4,5,1040,5234,24,0,0,0.456361,441,4,5,-79.4,-74.6,-72.5,-72.4,-17.9,-19.3,-22.1,-21.8,451,4,5,1040,5194,54,0,0,1.02877,440,4,5,-77.5,-76.6,-73.4,-73.4,-18.0,-18.3,-21.8,-21.4,423,881.0,874.0
1,603,10,18,18,4,5,1040,5344,89,0,0,1.63784,452,4,5,-79.4,-74.6,-72.5,-72.4,-17.9,-19.3,-22.1,-21.8,451,4,5,1040,5194,54,0,0,1.02877,440,4,5,-77.5,-76.5,-73.1,-72.9,-18.0,-18.3,-21.8,-21.4,425,892.0,876.0
1,604,10,18,18,4,5,1040,5388,150,0,0,2.70807,456,4,5,-79.4,-74.6,-72.5,-72.4,-17.9,-19.9,-22.6,-21.6,431,4,5,1040,5241,78,0,0,1.46617,444,4,5,-77.5,-76.5,-73.1,-72.9,-17.9,-18.1,-21.6,-21.3,439,900.0,870.0
1,605,10,18,18,4,5,1040,4992,41,0,0,0.814462,422,4,5,-79.2,-74.5,-72.3,-72.1,-17.9,-19.9,-22.6,-21.6,418,4,5,1040,5176,140,0,0,2.63306,438,4,4,-77.4,-76.7,-73.3,-73.0,-17.9,-18.1,-21.6,-21.3,446,860.0,864.0
1,611,10,20,20,4,5,1040,4992,41,0,0,0.814462,422,4,4,-81.6,-76.7,-74.8,-74.6,-17.4,-19.4,-21.0,0.0,295,4,4,780,8716,130,0,0,1.46942,382,4,4,-77.4,-76.7,-73.3,-73.0,-17.9,-18.1,-21.6,-21.3,446,804.0,741.0
1,611,10,20,20,4,5,1040,5139,91,0,0,1.73963,433,4,5,-81.6,-76.7,-74.8,-74.6,-17.4,-19.4,-21.1,-20.3,339,4,4,780,8634,88,0,0,1.00883,386,4,4,-80.0,-78.6,-75.8,-75.6,-16.1,-17.2,-19.6,-19.4,383,819.0,722.0
1,612,10,20,20,4,4,780,4594,144,5,0.108696,3.03862,334,4,5,-81.6,-76.7,-74.8,-74.6,-17.4,-19.4,-21.1,-20.3,339,4,4,780,8634,88,0,0,1.00883,386,4,4,-80.0,-78.6,-75.8,-75.6,-16.0,-17.0,-18.6,-18.3,368,720.0,707.0
1,613,10,20,20,4,5,1040,4420,140,7,0.158085,3.0695,375,4,5,-81.8,-76.8,-74.8,-74.6,-17.4,-19.4,-21.1,-20.3,346,4,4,780,8837,123,0,0,1.37261,380,4,4,-79.7,-78.2,-75.5,-75.4,-16.0,-17.0,-18.6,-18.3,364,755.0,710.0
1,614,10,20,20,4,5,1040,3819,146,2,0.0523286,3.68129,325,4,5,-81.8,-76.8,-74.8,-74.6,-17.5,-19.4,-21.1,-20.3,322,4,3,520,9584,144,0,0,1.48011,404,4,4,-79.7,-78.2,-75.5,-75.4,-16.1,-17.3,-19.4,-19.3,398,729.0,720.0
1,614,10,20,20,4,5,1040,3819,146,2,0.0523286,3.68129,325,4,5,-81.6,-76.9,-74.7,-74.6,-17.5,-19.4,-21.1,-20.3,323,4,3,520,9802,140,0,0,1.40803,404,4,4,-79.7,-78.2,-75.5,-75.4,-16.1,-17.3,-19.4,-19.3,398,729.0,721.0
1,615,10,20,20,4,5,1040,3929,134,1,0.0254388,3.29724,334,4,5,-81.6,-76.9,-74.7,-74.6,-17.5,-19.4,-21.1,-20.3,323,4,3,520,9802,140,0,0,1.40803,404,4,3,-80.1,-78.7,-75.9,-76.0,-16.1,-17.3,-19.4,-19.3,397,738.0,720.0
1,616,10,20,20,4,5,1040,3855,127,2,0.0518403,3.18855,328,4,5,-81.6,-76.9,-74.7,-74.6,-17.2,-18.4,-20.3,-19.5,309,4,4,780,9901,128,0,0,1.27617,420,4,4,-80.1,-78.7,-75.9,-76.0,-16.1,-17.3,-19.4,-19.3,407,748.0,716.0
1,617,10,20,20,4,5,1040,3923,112,1,0.0254777,2.77502,333,4,4,-82.2,-76.8,-74.7,-74.6,-17.2,-18.4,-20.3,-19.5,345,4,4,780,8908,117,0,0,1.29626,387,4,3,-79.8,-78.4,-75.5,-75.5,-16.1,-17.3,-19.4,-19.3,400,720.0,745.0
1,618,10,20,20,4,5,1040,3923,112,1,0.0254777,2.77502,333,4,5,-82.2,-76.8,-74.7,-74.6,-17.1,-18.2,-19.9,-19.7,508,4,4,780,4140,232,0,0,5.30528,199,4,3,-79.8,-78.4,-75.5,-75.5,-16.1,-17.3,-19.4,-19.3,400,532.0,908.0
1,618,10,20,20,4,4,780,4283,128,0,0,2.90118,364,4,5,-82.2,-76.8,-74.7,-74.6,-17.1,-18.2,-19.9,-19.7,508,4,4,780,8951,41,0,0,0.45591,382,4,4,-79.8,-78.4,-75.5,-75.5,-15.4,-16.6,-19.0,-18.9,374,746.0,882.0
1,659,10,20,20,4,5,1040,6438,238,1,0.015528,3.56448,547,4,5,-81.6,-76.8,-74.8,-74.6,-17.1,-18.2,-19.9,-19.7,346,4,4,780,8951,41,0,0,0.45591,382,4,4,-79.9,-78.6,-75.8,-75.6,-15.4,-16.6,-19.0,-18.9,163,929.0,509.0
1,660,10,20,20,4,4,780,3979,150,1,0.0251193,3.63196,338,4,5,-81.6,-76.8,-74.8,-74.6,-17.5,-19.1,-21.0,-20.6,347,4,4,780,9263,114,0,0,1.21561,380,4,4,-79.9,-78.6,-75.8,-75.6,-15.7,-16.9,-19.3,-19.1,401,718.0,748.0
1,661,10,20,20,4,4,780,3979,150,1,0.0251193,3.63196,338,4,5,-81.9,-76.8,-74.6,-74.5,-17.5,-19.1,-21.0,-20.6,319,4,3,520,9916,134,0,0,1.3332,410,4,4,-79.9,-78.6,-75.8,-75.6,-15.7,-16.9,-19.3,-19.1,401,748.0,720.0
1,661,10,20,20,4,5,1040,4110,144,1,0.0243191,3.38425,349,4,5,-81.9,-76.8,-74.6,-74.5,-17.5,-19.1,-21.0,-20.6,319,4,4,780,8906,95,0,0,1.05532,384,4,4,-79.6,-78.8,-76.0,-76.0,-15.7,-16.9,-19.3,-19.1,385,733.0,704.0
1,662,10,20,20,4,5,1040,4047,193,0,0,4.55081,344,4,4,-81.9,-76.8,-74.6,-74.5,-13.6,-15.9,-18.6,-18.0,331,4,4,780,8906,95,0,0,1.05532,384,4,4,-79.6,-78.8,-76.0,-76.0,-16.8,-17.3,-19.5,-19.4,387,728.0,718.0
1,663,10,20,20,4,4,780,4104,162,0,0,3.79658,349,4,4,-82.1,-77.0,-75.0,-74.8,-13.6,-15.9,-18.6,-18.0,321,4,3,520,9299,101,0,0,1.07435,403,4,4,-79.6,-78.7,-75.9,-75.8,-16.8,-17.3,-19.5,-19.4,386,752.0,707.0
1,664,10,20,20,4,4,780,4104,162,0,0,3.79658,349,4,4,-82.1,-77.0,-75.0,-74.8,-13.9,-16.1,-18.4,-18.1,323,4,4,780,9183,44,0,0,0.47681,397,4,4,-79.6,-78.7,-75.9,-75.8,-16.8,-17.3,-19.5,-19.4,405,746.0,728.0
1,664,10,20,20,4,4,780,3769,116,0,0,2.98507,320,4,5,-81.9,-76.9,-74.8,-74.7,-13.9,-16.1,-18.4,-18.1,319,4,4,780,9656,137,0,0,1.39882,399,4,4,-79.6,-78.7,-75.9,-75.8,-16.8,-17.3,-19.5,-19.4,405,719.0,724.0
1,665,10,20,20,4,4,780,3908,116,0,0,2.88199,332,4,5,-81.9,-76.9,-74.8,-74.7,-13.9,-16.1,-18.4,-18.1,319,4,3,520,8882,38,0,0,0.425961,367,4,4,-79.4,-78.5,-75.9,-75.6,-16.8,-17.3,-19.5,-19.4,389,699.0,708.0
1,671,10,22,22,4,5,1040,4168,164,0,0,3.78491,354,4,4,-83.4,-79.0,-76.7,-76.5,-14.3,-17.1,-19.1,-18.6,344,4,4,780,7669,33,0,0,0.428405,308,4,4,-79.4,-78.5,-75.9,-75.6,-16.9,-17.4,-19.5,-19.4,381,662.0,725.0
1,672,10,22,22,4,5,1040,4326,168,1,0.0231054,3.73749,368,4,4,-83.4,-79.0,-76.7,-76.5,-14.3,-17.1,-19.1,-18.4,324,4,4,780,8041,68,0,0,0.838471,338,4,4,-81.4,-80.9,-77.6,-77.7,-15.0,-15.5,-17.8,-17.8,323,706.0,647.0
1,672,10,22,22,4,4,780,8150,2,0,0,0.0245308,334,4,4,-83.9,-79.0,-77.0,-76.7,-14.3,-17.1,-19.1,-18.4,319,4,4,780,8078,80,0,0,0.980512,329,4,4,-81.4,-80.9,-77.6,-77.7,-15.0,-15.5,-17.8,-17.8,323,663.0,642.0
1,673,10,22,22,4,3,520,7669,38,0,0,0.492994,329,4,4,-83.9,-79.0,-77.0,-76.7,-14.3,-17.1,-19.1,-18.4,319,4,4,780,7718,214,0,0,2.69759,332,4,4,-81.7,-81.0,-77.9,-77.8,-15.0,-15.5,-17.8,-17.8,329,661.0,648.0
1,674,10,22,22,4,4,780,8167,32,0,0,0.390244,340,4,4,-83.9,-79.0,-77.0,-76.7,-14.4,-17.4,-19.3,-19.1,312,4,4,780,7718,214,0,0,2.69759,332,4,4,-81.7,-81.0,-77.9,-77.8,-14.2,-14.8,-17.5,-17.4,310,672.0,622.0
1,675,10,22,22,4,4,780,8167,32,0,0,0.390244,340,4,4,-83.6,-78.8,-76.8,-76.5,-14.4,-17.4,-19.3,-19.1,302,4,4,780,8629,58,0,0,0.667587,350,4,4,-81.4,-80.6,-77.8,-77.7,-14.2,-14.8,-17.5,-17.4,333,690.0,635.0
1,676,10,22,22,4,4,780,7357,83,0,0,1.11544,304,4,4,-83.6,-78.8,-76.8,-76.5,-12.7,-15.1,-17.4,-16.9,362,4,4,780,7430,20,0,0,0.26842,306,4,4,-81.4,-80.6,-77.8,-77.7,-14.2,-14.8,-17.5,-17.4,333,610.0,695.0
1,676,10,22,22,4,4,780,7527,57,0,0,0.751483,321,4,3,-84.0,-79.2,-76.9,-76.8,-12.7,-15.1,-17.4,-16.9,322,4,4,780,8071,17,0,0,0.210162,331,4,3,-81.4,-80.6,-77.8,-77.7,-15.4,-15.9,-18.0,-18.0,329,652.0,651.0
1,677,10,22,22,4,3,520,8532,28,0,0,0.327065,349,4,3,-84.0,-79.2,-76.9,-76.8,-12.7,-15.1,-17.4,-16.9,322,4,4,780,7914,185,0,0,2.28395,344,4,4,-81.7,-81.0,-77.9,-77.8,-15.4,-15.9,-18.0,-18.0,317,693.0,639.0
1,678,10,22,22,4,4,780,7102,59,0,0,0.823792,312,4,4,-84.0,-79.2,-76.9,-76.8,-12.6,-14.9,-17.4,-16.7,311,4,4,780,7358,174,0,0,2.30984,317,4,4,-81.7,-81.0,-77.9,-77.8,-12.8,-13.2,-15.9,-15.8,342,629.0,653.0
1,679,10,22,22,4,4,780,7762,53,0,0,0.678096,324,4,4,-83.6,-79.1,-76.9,-76.6,-12.6,-14.9,-17.4,-16.7,328,4,4,780,8499,34,0,0,0.398406,347,4,4,-81.6,-81.0,-77.7,-77.7,-12.8,-13.2,-15.9,-15.8,316,671.0,644.0
1,680,10,22,22,4,4,780,8218,46,0,0,0.556564,343,4,4,-83.6,-79.1,-76.9,-76.6,-14.5,-17.4,-19.3,-19.1,312,4,4,780,8499,34,0,0,0.398406,347,4,4,-81.6,-81.0,-77.7,-77.7,-14.9,-15.6,-17.8,-17.8,311,690.0,623.0
1,681,10,22,22,4,4,780,7285,120,0,0,1.62031,316,4,3,-83.8,-78.9,-76.7,-76.6,-14.5,-17.4,-19.3,-19.1,322,4,4,780,8370,21,0,0,0.250238,340,4,4,-81.6,-81.0,-77.8,-77.7,-14.9,-15.6,-17.8,-17.8,344,656.0,666.0
